1441,8637
5426,6530
6986,8294
5651,6877
4935,5246
4140,4746
2505,7275
3320,4455
1465,3975
801,4749
8251,8679
121,560
2891,3783
1915,4211
5361,5768
3902,4056
464,3114
3382,4286
2191,7758
4472,5606
1621,7376
2202,7358
1486,2987
2840,9372
545,2958
2494,4497
2710,7047
351,7559
2197,6233
612,9778
2265,3627
2144,9753
2937,9160
798,7955
1201,2481
8074,9517
4428,4637
3542,6530
332,9616
1913,4609
3350,5542
2806,7630
1015,2476
5512,8394
657,2502
4196,5041
2207,2346
8368,8459
3502,5118
6103,6354
3019,5415
4170,4759
5035,5732
3696,4351
1975,5379
2532,8414
2967,3912
795,8451
4690,5145
6118,9493
1033,8508
2640,6671
293,2282
1179,4361
9157,9679
678,6065
413,4599
982,7496
5462,9044
4712,7563
5503,6601
7564,9135
94,9922
122,370
4507,8033
1501,6748
4512,5933
164,7951
3221,4034
2646,3574
4939,6680
2769,8111
8407,9982
7987,9359
4878,8656
1330,9266
3644,5076
6272,6940
7199,9020
7786,8322
3538,8063
1495,8552
1701,8391
6623,9089
3268,7650
541,2811
2156,2784
7248,7865
2807,3239
999,1410
3724,8051
6403,6726
4223,9455
2750,5859
3899,6591
537,8411
3255,6260
5614,9720
1567,5250
981,8573
5890,8837
1334,5722
4475,6643
98,5745
631,8460
3183,3647
1043,4203
224,1656
6137,9882
935,8578
5890,8958
4730,7808
275,7485
2530,8084
42,8711
2418,7614
3923,7190
809,2696
4160,4393
3200,6337
4638,9158
1681,3793
3902,5037
1614,1817
5194,8558
455,8476
489,9521
1437,8802
5877,8736
4612,7829
4849,9728
4522,9333
928,7612
8056,8559
2774,5303
1036,2227
1545,8749
234,1539
19,1385
5017,6831
4141,7426
3298,5983
4800,6833
3118,6510
8242,8685
1869,6365
1552,6429
917,8133
2243,4068
186,8557
1091,2772
1357,9344
994,3105
4406,8232
6722,9070
3434,4652
6622,7671
7812,8175
5031,7237
7894,8473
2142,4551
5478,8451
1352,9350
3733,8368
1553,4910
6737,8560
2458,4787
7416,9343
5291,5363
7132,8308
4112,9303
8690,9962
7661,9295
5875,7225
5235,8585
1635,4575
2017,3216
630,855
404,7453
5133,7527
2576,6297
5525,6819
451,4007
3350,9101
3663,9598
3465,5412
3396,7756
6512,8455
5025,9879
106,6712
7506,8081
5061,5143
3975,8143
1733,3807
811,1051
1559,7855
8140,8892
5758,9915
1546,9313
5125,5801
2225,2697
3696,5466
193,3338
4248,6171
623,2922
1139,4007
2863,5199
6708,8222
7232,9131
3051,3449
2027,6095
1468,6397
3117,4971
6520,7878
415,8756
3123,6183
3292,7712
8040,8257
7061,7973
1950,4047
3906,8514
1229,1806
3422,5957
6510,9792
1904,2884
5412,7305
3001,9576
6246,8699
3092,6496
5517,8001
7733,9426
369,5499
61,3168
4646,6984
2479,9881
4401,6399
1386,3079
5806,6562
7480,7933
71,594
69,6146
1454,3442
2527,3398
1155,4314
6951,9511
6378,9878
4017,9792
407,9524
7396,9898
5663,6900
553,6380
1301,8983
1153,6870
503,4573
286,6790
3298,9058
380,5671
1526,6886
4196,8976
1999,7335
2529,6332
3747,4454
3903,9397
1456,7810
4405,6117
1602,2680
1287,3571
3661,6602
8277,9768
696,5089
4438,7462
5477,9783
167,2759
4945,6741
6676,8646
6488,6609
7448,9391
6200,8128
7545,9738
805,6429
4074,8353
4265,5440
1921,6984
581,2520
2040,4195
8387,9266
1864,3969
503,4815
3531,8599
3417,9480
3768,6031
5557,9604
2281,4257
42,5625
2115,8691
6712,9363
5636,8621
2816,4537
3440,4401
606,4620
3049,8717
1943,4154
3212,7957
5070,7917
1025,1305
4913,9394
3134,6280
1040,2108
830,2298
3163,4766
2678,5771
2335,4651
7785,9403
2790,3474
22,812
3404,7080
2929,6292
3844,4871
4542,5667
177,4069
356,3317
4275,7538
2465,7060
3530,6401
1192,3818
3651,3658
2140,9929
7114,7370
5892,9314
7934,8866
1561,4331
4434,8241
1276,9531
309,1148
6983,8792
3901,4974
5872,8029
2610,4832
4261,8663
1577,3228
4322,7892
1089,3410
4710,7479
4223,9081
3533,6685
3202,9029
2978,7335
2480,5545
5860,8584
650,744
2849,7184
4928,5608
3594,6520
4953,9048
5452,8466
2659,6242
1341,1537
6022,9033
1573,2597
3548,5357
747,2784
1558,9644
856,970
2320,6961
5904,6533
604,8333
5669,6370
2360,7528
2814,9684
9409,9902
8215,9656
2451,5202
1077,9721
6409,8102
4494,7608
2192,2238
5246,7206
846,6819
4686,9764
1916,3057
2881,3214
1932,7202
1657,2833
1696,8423
8511,8873
3979,4883
958,4027
1639,9609
2133,4748
3457,8450
1482,7676
4842,6978
1535,4533
7068,9091
373,8706
6966,9080
4989,5456
7905,8016
7590,8678
7538,9242
1141,6299
358,9108
6772,6999
1734,4598
2017,7138
933,6535
465,4215
6672,8983
5951,6483
3807,8869
147,6794
5174,6562
4620,5710
3515,4496
2200,8427
438,6714
510,5836
6334,6894
5193,5757
709,6948
1760,4893
7267,8230
436,4803
992,4792
3442,3644
3581,6957
6385,9276
4859,5588
4866,8516
1389,1459
4955,8036
2601,6677
3831,4099
3151,6326
2058,9138
5434,8973
181,2483
1411,3140
2223,9205
373,8840
2081,9795
3689,8072
351,2113
3004,5754
5173,9548
1478,8684
8170,9966
7325,8450
4185,4196
5325,9538
8375,8385
4249,4854
1637,2971
5267,8809
4286,9876
3193,9948
9420,9999
937,7663
467,6502
680,9993
6506,7485
6602,9408
6275,9013
1253,2981
1100,1719
7765,9809
698,2170
5956,8738
2248,7410
2026,2150
2044,9337
2613,5064
2220,4086
136,6752
4186,9241
1590,1704
8551,8624
1218,4047
6403,9319
1214,3110
541,3539
7459,7645
857,8205
1297,4047
49,2555
1322,5043
8732,9840
105,5345
1476,6907
1094,8828
1820,4502
1457,4679
5170,6351
1075,4119
4923,6888
5114,6190
5611,8982
3983,6266
110,4376
8294,8567
5073,5371
400,3428
5343,6952
7681,9764
2153,7307
2027,9117
2865,3837
7328,7956
874,2264
2133,7823
1840,6258
6561,8723
145,5538
1965,9407
4400,5278
9102,9908
636,3789
1742,3922
443,2199
1126,1438
5119,9580
5517,7640
2342,3099
5733,8167
131,3509
5545,8870
1481,1787
4227,6639
25,346
6894,9892
549,2975
3467,6362
4671,7030
1605,7680
2694,9859
87,8808
2642,4973
4654,8783
2629,8417
6806,7978
7338,9559
3248,3736
6155,9445
926,5298
1153,2308
4664,5980
3461,8395
2613,4393
837,9390
2628,7899
188,350
1062,7293
3727,8810
4759,8203
5881,6846
6359,9625
5514,7318
509,701
2310,7775
2955,3046
618,9733
4329,8097
1937,6446
3891,5885
548,2992
8543,8708
1626,7227
4003,7294
1205,9385
3416,3562
6081,6503
3426,5970
1259,5191
5493,7501
4576,8095
7621,9308
1874,9665
4551,5527
3675,4661
602,5601
3007,8174
1665,4832
2107,7917
2014,2734
5398,7385
2712,5287
461,9762
2942,5978
237,8068
6572,7881
1992,2194
1448,7463
2568,9709
6954,7717
3597,7895
534,5322
1083,2346
2168,5574
2347,3590
1614,1753
877,9044
387,4750
3234,9425
3836,8298
7215,7879
5453,8381
3335,3586
950,9293
7799,9327
1956,9976
3461,9589
6840,9924
1594,6362
3345,7657
3660,6500
1855,6366
1755,4738
4561,7655
8585,8960
985,6254
1940,5952
4498,9033
1862,8513
890,998
2767,4418
1220,4845
2238,4828
2458,2616
2122,9083
7848,8815
1100,2942
4761,6410
3765,4459
141,7969
4053,6552
7802,9867
1312,8719
257,681
2197,7392
182,7448
602,1655
2040,8640
6288,9424
3301,3951
4801,7650
5425,9958
1836,2165
2274,9746
2465,2861
2595,8340
3878,9072
3293,3952
3133,6703
6467,9251
1419,3984
3229,4196
2169,4970
5780,6106
3294,7331
5344,6478
3276,3490
4810,8988
1690,9816
5150,6841
1053,5031
5461,9214
4921,5328
4134,6904
96,5472
7229,9466
3597,5238
6558,7046
670,2260
1437,7128
5293,6368
4059,9470
2937,8346
1464,6736
3045,7879
1692,8549
1669,7370
3756,8156
2697,7583
1145,2674
2313,4439
862,4537
3770,5058
1089,3304
4748,8123
4755,9065
517,6525
3182,5302
2867,8408
3111,4833
363,4072
1841,3582
3790,7107
612,8748
2236,8541
221,8863
8306,8874
5821,6995
5940,8178
3576,6360
3541,5356
769,2252
4473,9766
3993,8863
4600,9541
1336,5517
6401,9970
1437,6323
1912,2186
1249,4057
3613,7824
3838,8437
2661,7377
3340,3501
1378,1434
2018,6224
1794,8731
8270,8483
806,6870
1830,6927
6076,6359
5417,9655
360,8998
3734,4071
805,5184
1143,5179
3581,4731
6851,7523
4105,7626
1190,5934
3728,7639
204,8872
6974,7859
2700,8365
7189,9504
2743,6786
3954,6410
3858,6702
2115,3016
2051,3526
3455,5265
2510,8241
1629,6277
8008,9543
16,6084
487,5669
7536,8272
2379,7677
6044,8369
1467,6592
6392,9052
9351,9996
1393,9797
1357,7925
1481,3265
6914,8868
9087,9923
6341,9006
9362,9633
6402,8693
2185,4778
6366,6555
7432,9733
2012,6284
1427,7351
622,767
3519,9464
3326,7083
2517,7210
6183,8016
5407,6334
2831,4108
7650,7862
606,3388
4171,6128
19,7792
3038,3125
6855,8530
5150,7351
642,1769
4000,9629
7052,8815
4449,8472
4460,8338
3304,6398
36,9543
351,6437
582,2657
5760,6987
2503,4134
1556,4031
3056,7730
3538,5518
2440,7232
6132,8027
910,2873
454,4808
5509,6358
1319,3566
1009,6787
3273,4991
895,5453
4341,6781
4124,8244
1141,2247
824,2540
2928,3007
2367,2445
799,8374
2789,9722
4950,9225
84,3181
2573,8148
949,6857
3827,8667
1803,5197
1512,6482
1421,2651
533,1960
6044,6759
1178,4916
3934,6255
937,8725
2155,9328
209,5283
4261,6384
4658,7777
4670,4862
2994,4650
879,9952
3396,4364
2714,7979
2220,6424
2722,9789
1270,4855
7285,7430
759,1670
6636,9007
3272,9438
829,911
11,9849
584,3066
3445,9137
3550,7204
1346,4584
4,4477
5835,8692
3669,4415
5327,9454
7954,9925
6636,7960
6223,9740
7582,8067
982,5327
5794,9334
1780,4287
2315,5614
720,7047
381,3151
7569,9296
7185,9599
2751,8167
7565,9820
6894,9652
5132,7939
5037,8833
2263,6363
207,8862
1334,3419
3395,8848
5384,7076
4620,8666
5337,7001
5702,7651
3871,6104
8253,9295
2697,5544
4973,7478
2494,8891
2091,7720
2230,8293
2326,6540
158,8340
294,4966
3648,9149
5198,8764
50,3788
2223,9007
5750,9277
473,8580
2923,7469
146,8222
9459,9487
757,1694
5652,5736
6102,8416
183,4317
2494,2596
7614,7739
4835,4925
3649,9495
1106,3016
5192,9134
3356,3500
1415,5986
269,7474
1401,7808
3978,4486
2814,8815
4228,4368
5542,7648
7311,7859
410,953
9338,9503
2368,7718
2731,5555
7646,9246
3030,3865
2591,6972
6309,8988
1849,8550
65,4338
6606,8686
2475,4811
4567,6170
5587,7017
2137,8199
1583,4644
1956,7858
1369,3897
4058,9447
6974,7806
3323,7537
3961,5313
2154,6567
2976,6675
5075,5529
3323,6719
1060,6939
544,8594
7393,9860
757,3225
1431,6882
3648,4974
2674,4997
3914,7308
4356,6229
3267,5511
1405,9044
6708,8710
3893,6956
713,5784
1273,1691
3162,9137
5854,6556
551,2460
4919,7739
6705,9580
5764,7565
5084,9038
304,9413
3120,6144
1315,3795
12,9012
7763,9901
3582,5909
5020,8501
1570,8451
3151,6625
3362,7074
1732,9681
696,2181
2910,9424
4761,7688
410,3773
1789,4967
5569,5646
2448,8575
1057,8990
1422,7425
8753,9943
7767,9912
6937,9162
3495,8478
1828,3619
534,3701
1484,1594
2781,6691
5269,9033
1964,2231
3744,6738
5741,9028
2692,9322
1822,4218
4463,8825
7276,8483
1966,3216
5782,7753
5365,8862
2490,6074
1943,3461
1793,6671
270,1039
1904,7936
7554,8878
4942,9173
396,7271
1999,7944
421,9021
2463,4372
3263,9151
965,6381
3403,8902
2491,7588
4882,5079
1804,4443
5859,9262
6089,9724
5067,8013
3300,3970
2061,2527
1290,3404
645,1451
3628,5987
1790,9877
2206,8772
3770,4121
5065,8583
4572,6206
2043,6795
2607,8823
6270,7934
3369,6177
4755,7081
271,3088
3698,4137
2934,5956
1346,1390
2003,2414
6342,6992
4324,5582
2880,8874
3243,4725
5273,7192
567,7516
3998,5826
1790,8951
2335,4092
5585,7952
3047,8233
502,6074
3437,6698
973,1495
195,4382
1707,5920
312,1520
8814,9925
2111,3300
6978,8263
139,2989
4190,8332
3118,7066
2168,9698
102,3107
7470,7678
3313,8998
1057,6225
2263,5505
1829,8956
1134,4193
6154,9398
1612,4757
3539,9984
9015,9807
691,3623
4290,7637
6463,6477
1243,2150
580,8222
5795,8004
7500,7971
5848,9062
494,6492
788,4724
5579,7891
6725,8877
7545,8616
5227,5453
5073,8958
8407,9291
1284,4029
4828,6158
979,5608
6710,8461
6348,7291
434,5256
4999,5747
632,3285
4837,8048
4310,7336
91,7024
5565,8723
7593,8111
2641,6982
359,5728
6348,8351
608,8418
181,8085
5281,5702
6428,7785
7290,7292
330,5212
5218,8800
3074,5036
1365,6825
8092,9148
545,8483
1605,8234
2489,3299
4577,7168
5167,7936
3441,9115
6015,6047
3007,4164
3962,5848
4636,7519
5551,8801
184,7201
8656,9836
889,3984
1938,9733
462,2190
5565,7918
3144,8784
5002,6529
224,5287
6767,7264
1636,6658
6173,6754
6861,9114
3637,6438
366,7097
498,6987
135,748
696,1081
5308,9201
243,281
1478,2514
1791,4731
836,2781
3404,3877
324,391
2361,6015
637,2837
3150,3960
7155,9416
5961,6992
4560,8934
435,8974
4793,7415
7893,9796
1056,2942
7702,8767
634,3707
598,1044
2745,9509
773,1836
1805,8133
1261,3051
4370,7726
1994,2407
3764,9902
3633,4989
4801,8178
1423,7021
1703,7075
6116,9387
3925,9712
5833,7049
4135,9027
351,507
573,3323
894,7616
8583,9576
6659,9491
876,4529
1120,4889
6589,9957
1011,5922
1310,6447
4185,4805
9052,9273
1090,3182
1766,6434
1387,7835
4584,5453
6841,7145
5145,5786
2153,2184
453,7994
3312,3604
39,6139
3356,7811
1078,2835
3078,4605
251,7752
1209,6930
34,2799
34,584
3366,9438
3092,5671
2044,5516
3472,7649
1477,3419
1081,4651
6948,8331
1308,5596
2947,3977
1538,1857
5237,5617
5777,9237
2112,9299
863,6414
7086,9958
4321,6813
267,9803
6237,8175
3037,7842
6010,6735
3116,6674
4258,4478
5980,9044
4,8346
1437,4407
8171,9887
6805,8403
184,8987
547,4609
1271,8804
3969,5543
3979,8217
5653,9817
1025,2921
6468,8983
1492,9446
4539,6339
6167,7594
2426,8075
2794,7010
1500,6826
3024,5257
3179,8312
2800,9713
1562,6923
4014,7127
7040,9559
8712,9837
3388,9065
7149,7516
3429,7642
495,9643
3814,6958
1164,4783
488,2056
2497,8076
4154,5602
520,9178
4735,5059
36,4110
6056,9015
778,8130
314,1610
8221,8674
260,6743
4716,7705
194,2188
4693,7987
1012,9236
3379,7124
7904,7920
2512,2843
2582,7746
9139,9658
1916,5707
5419,9784
3652,7956
4765,7045
3691,7130
3275,3768
3139,4173
998,6305
1234,6841
4833,8640
3969,9060
7162,7993
680,4683
5165,6871
2551,8554
7532,8169
5441,9664
2494,7525
3411,6968
3920,6845
1629,5771
2770,3673
2914,9545
373,1678
3468,8670
694,8903
8202,9842
3398,9594
905,4922
888,7493
4123,7783
8878,9307
927,3634
2121,3614
1278,7126
5350,7159
4978,5301
3789,9371
635,7434
5522,6596
2929,9910
4154,7254
3151,3607
3723,7970
2818,5649
6990,9067
1522,5621
715,1620
6933,8267
5472,8172
7913,7995
2063,5716
6638,8844
3343,4716
609,1904
6082,6411
1085,3819
8273,9735
1504,5200
4546,5913
2299,7649
1984,2161
5158,9446
788,3303
65,6355
2135,5740
921,1617
4136,8903
6801,7680
2577,5829
1250,8208
8230,9220
202,3327
1857,6671
878,4364
3641,5928
4837,6506
3304,6831
3056,4780
6593,8441
2059,7300
2995,6719
4952,6429
697,8675
3028,8330
3264,6880
5322,9409
3487,4185
8504,9873
2549,5622
5685,8414
967,7223
695,6535
34,639
121,9912
166,2744
718,5701
2971,9408
4767,8490
5732,8876
3834,4121
1344,5116
7161,9433
1261,7562
6987,8085
946,6238
2085,8497
5808,8642
2177,7039
1597,4478
2044,5692
1569,2201
5717,8231
944,7333
4504,7972
8819,8995
1928,9718
5467,7302
1993,5646
6012,8822
3040,6367
3617,4658
2037,9072
568,2508
7520,9837
7873,8972
6035,6712
1341,8322
1582,7216
3018,4743
1423,8391
4102,9281
2627,9059
2324,7035
1166,8469
5493,7560
4042,8449
5208,8367
206,7609
4509,8329
6527,9739
1018,3094
1596,9221
7036,9387
126,9077
2132,5000
5236,7382
145,2940
5254,5450
51,6688
1281,9331
476,6194
6713,8882
5948,8261
172,4699
762,5733
3167,5337
505,6077
2389,7258
2520,5526
3264,4223
5494,5812
2004,3660
2341,4477
1376,1876
4414,6348
116,1542
4106,5966
4677,4772
3462,7887
296,4398
2701,8203
5736,6742
1582,9794
5887,6157
7347,8996
6631,7594
3737,6779
7362,9799
1263,4564
6445,8370
3738,5432
2286,8863
6255,8246
3442,4121
1673,3681
883,6265
4365,9465
3005,3302
1880,2698
5344,8510
7575,8981
2730,6517
588,611
1780,6143
7989,9789
988,5685
1857,1933
220,3827
2947,7683
4108,5271
990,7946
999,3299
5030,7532
300,1083
3488,4065
179,4994
3465,8548
746,8488
2047,4393
1253,5552
4498,6890
4238,5731
3904,8595
8262,8756
4891,8770
4626,5089
6874,9176
3789,5346
1290,5326
6682,7959
7007,7490
8578,9608
5154,9759
1222,9477
5690,9510
3899,5110
4117,6501
6787,7342
507,1803
5326,7772
2055,3035
3256,8158
7017,8558
2901,7930
6682,9477
839,5925
2288,4734
9606,9676
1424,5797
1703,2997
1374,3761
1714,9013
3801,7813
1490,2889
2281,5862
369,9803
6277,9549
3953,4420
9207,9792
2082,8133
4573,9992
1946,9292
435,9339
3718,4782
4277,8681
3962,5408
1474,3066
7007,7853
8356,9693
2817,6781
386,3741
878,6418
1031,6926
1411,9362
6686,6980
585,7105
8052,8464
3599,5999
1892,6962
4724,5879
549,4378
6175,7178
4091,7629
523,713
5703,6136
5240,8361
4824,9200
4550,5699
1654,2071
369,4447
7132,8908
3500,6932
6963,7638
2073,7387
3795,5537
2666,8655
6112,9229
5028,5445
3624,7641
2161,6453
3656,6132
5414,8369
970,1294
417,3562
5169,5569
5675,5966
3318,7305
107,8769
4916,7863
4966,5240
1331,4427
443,3736
5728,6206
5604,6665
5093,5695
1923,7456
5164,7561
3462,6882
6044,9825
571,1117
6502,6993
2241,7213
6280,9055
5509,9666
6763,7711
7021,8006
914,2166
1118,7823
5144,5754
4604,8284
1964,8517
940,8985
3944,7191
3795,4853
5925,9473
7721,7801
2155,2837
2222,3830
4319,9697
8901,9603
71,5274
1193,1702
5840,6396
4193,4899
7725,9906
74,6740
2956,8255
2634,6218
1314,7590
2021,3022
9345,9994
1735,6829
3060,6097
4534,6360
2710,9367
2464,3713
1583,3964
1208,9005
923,9812
245,5696
8581,9490
864,8185
5808,6161
1868,6018
6233,9602
6257,7973
3093,3362
5197,7993
2652,3885
691,794
6000,8088
4054,8998
1470,8345
56,1680
6124,7565
2366,8631
8367,9093
3114,8790
2966,3671
1577,9639
1610,3400
5049,6001
6946,8841
3575,8367
5738,6748
1316,6602
678,5820
1696,8055
1237,1317
1583,5374
1693,9935
3166,5166
1423,3695
7035,8775
1457,6955
6756,9360
2105,3729
2838,8747
2633,8049
3989,5876
6712,6809
6428,7050
2708,6422
1906,5734
3735,5996
2085,2767
3370,5346
3492,8224
3070,5054
1604,6372
5086,9572
2101,4963
2015,5677
5503,5659
1248,8659
811,9853
6752,8315
7332,8890
1723,2536
4863,6790
2433,6833
1757,2120
2306,3116
4043,4284
2916,5260
1157,9709
3337,7505
2447,7936
7313,7564
1657,6319
587,1450
6360,9144
3717,5696
6081,7477
902,3942
2808,4387
5667,8628
6901,7512
1073,9193
421,865
1615,5046
8108,9646
909,6052
2939,6304
1550,9495
882,4377
3194,3790
5157,7250
3342,4442
1217,7107
2287,5560
8646,9177
1032,7556
1336,7967
8027,8876
1903,9246
1645,6507
5334,9771
6502,8567
7942,10000
248,1997
1083,4259
5083,9142
6908,8696
4609,7273
419,4215
603,6776
8487,9655
3284,4743
5746,7887
1561,9374
6666,8530
969,9499
3097,9054
5664,6505
7412,8091
7570,9431
1844,6464
1912,9308
4226,9319
2283,5050
1481,5594
2190,2607
5292,7572
2416,7794
193,9133
7452,9331
1480,8109
3162,9304
5111,8665
123,7842
5594,7092
8054,8618
3341,8754
822,9048
4287,8632
7059,9521
15,846
3855,4545
1114,1986
2112,7275
6993,9167
1785,2450
4934,9382
7499,8975
2585,6152
5250,7403
8087,8916
520,2940
4742,8165
6414,8938
4850,7698
5180,7344
1869,9624
462,1134
6766,9999
3662,7425
6139,9120
3057,7022
442,1192
3922,5743
2277,6830
1993,2870
391,1375
1136,2283
2054,6758
5113,9626
4548,5424
4000,7770
5296,7532
4467,7650
4947,9041
3247,8206
2328,5950
1328,8990
1541,8051
8160,8855
15,4363
1343,9527
2917,3312
1812,8285
538,9773
4782,6880
1104,1553
621,8495
53,9206
777,9237
4375,9939
1464,3522
3535,3775
5140,9742
2512,5370
4535,4680
2231,9292
1651,6502
2413,4839
742,9135
4328,4350
8018,8519
93,8460
6089,6629
411,4834
1445,5616
2355,3851
5163,7366
4180,9821
2321,8404
1177,3586
9261,9788
1608,1823
2277,2884
227,5134
1254,6169
1099,5063
3850,7327
3886,7738
235,4729
426,1853
813,2262
1812,4218
2870,7306
5163,8426
1572,8437
4045,6455
6773,9489
6747,8268
4933,8314
9353,9619
1163,5879
5607,7770
1667,7627
3795,6694
5228,9171
2765,8808
6480,6877
663,4546
2483,5446
871,4431
626,8276
1012,3387
4353,7631
2976,7944
896,7642
4325,7569
2704,8010
6821,9506
4806,5627
484,2450
5565,6204
9434,9850
2433,3760
4606,4815
5012,5466
9222,9930
4516,6053
182,1590
1288,1686
4025,8216
355,1518
138,7182
5586,9121
367,8173
1232,9375
1585,4309
3553,6127
5256,8199
3372,3571
2162,6801
2432,4410
6050,6488
5699,9708
3799,4089
6398,9157
1157,5939
5457,6913
1332,4250
4477,8619
4945,6738
5139,5291
1047,7235
942,5492
2442,4990
207,613
1328,4481
2398,3900
6694,7879
1308,5734
203,3059
4604,6300
6840,9101
1133,1946
6731,7882
2591,6402
3838,7706
8246,9903
192,8010
3647,4691
1530,9166
2492,5642
592,6668
1416,1453
7195,9450
3716,5730
2653,4018
8686,8899
494,5049
1961,8342
2573,9135
6396,8427
1754,9032
379,5513
2125,4020
5941,8557
1488,7075
2001,2227
1154,7724
1565,5080
1140,3396
5723,6348
7445,8699
2744,2951
187,5693
1219,9812
3719,6270
9295,9478
3244,3762
2924,3326
2693,7860
3135,8730
3544,4468
3623,9716
3730,5641
6331,7143
116,8149
3586,5633
6834,8895
3861,7787
2304,3325
1825,2802
3005,7573
6241,9549
1612,7649
2099,5027
6937,7074
970,7391
660,7431
2663,4840
8637,9629
